23, 26, 28, 25, 1.02
4643, 4665, 4640, 4648, 185.96
4581, 4585, 4583, 4604, 183.53
4743, 4695, 4746, 4724, 189.08
4538, 4429, 4507, 4503, 179.77
4342, 4251, 4353, 4330, 172.76
4441, 4363, 4440, 4437, 176.81
4411, 4359, 4413, 4422, 176.05
4282, 4245, 4280, 4272, 170.79
4453, 4398, 4434, 4458, 177.43
4421, 4309, 4373, 4399, 175.02
4435, 4349, 4414, 4409, 176.07
4415, 4334, 4393, 4365, 175.07
4749, 4640, 4719, 4708, 188.16
4786, 4690, 4770, 4752, 189.98
4866, 4781, 4930, 4854, 194.31
4807, 4734, 4873, 4789, 192.03
4816, 4755, 4904, 4822, 192.97
5182, 5131, 5273, 5170, 207.56
5384, 5335, 5506, 5384, 216.09
5218, 5147, 5316, 5254, 209.35
5321, 5300, 5452, 5374, 214.47
5023, 5046, 5169, 5126, 203.64000000000001
4853, 4853, 4952, 4971, 196.29
4536, 4547, 4701, 4760, 185.44
4878, 4873, 5084, 5078, 199.13
4643, 4686, 4866, 4815, 190.1
4984, 4999, 5174, 5126, 202.83
5111, 5118, 5289, 5207, 207.25
4803, 4825, 4936, 4927, 194.91
4844, 4862, 4976, 4967, 196.49
5011, 4998, 5116, 5123, 202.48000000000002
4876, 4818, 4953, 4993, 196.4
5111, 5134, 5205, 5264, 207.14000000000001
5450, 5442, 5490, 5609, 219.91
5307, 5368, 5340, 5467, 214.82
5615, 5697, 5632, 5765, 227.09
5511, 5623, 5572, 5661, 223.67000000000002
5719, 5838, 5769, 5874, 232.0
5495, 5621, 5584, 5600, 223.0
5724, 5837, 5805, 5823, 231.89000000000001
5490, 5583, 5572, 5658, 223.03
5909, 6050, 6012, 6089, 240.6
5669, 5795, 5803, 5809, 230.76
5739, 5886, 5895, 5920, 234.4
5688, 5883, 5877, 5831, 232.79
5626, 5789, 5817, 5746, 229.78
5687, 5819, 5828, 5804, 231.38
5496, 5574, 5627, 5641, 223.38
5554, 5624, 5628, 5636, 224.42000000000002
5675, 5699, 5723, 5719, 228.16
5653, 5625, 5638, 5589, 225.05
5497, 5442, 5468, 5461, 218.68
5527, 5488, 5503, 5485, 220.03
5675, 5628, 5662, 5609, 225.74
6073, 6006, 6112, 5975, 241.66
5977, 5945, 6064, 5954, 239.4
6165, 6131, 6282, 6140, 247.18
6252, 6258, 6439, 6224, 251.73000000000002
6441, 6431, 6618, 6404, 258.94
6332, 6348, 6541, 6332, 255.53
6490, 6509, 6708, 6445, 261.52
6325, 6354, 6558, 6316, 255.53
6834, 6878, 7068, 6790, 275.7
7065, 7076, 7281, 7030, 284.52
7037, 6995, 7268, 7053, 283.53000000000003
6855, 6898, 7071, 6874, 276.98
6635, 6582, 6789, 6642, 266.48
6600, 6591, 6789, 6664, 266.44
6938, 6926, 7141, 7011, 280.16
7090, 7056, 7198, 7158, 285.02
7476, 7449, 7604, 7542, 300.71
7809, 7748, 7929, 7879, 313.65000000000003
7936, 7862, 8086, 7984, 318.68
7983, 7868, 8114, 7999, 319.64
8067, 7996, 8210, 8100, 323.73
7884, 7862, 8025, 7941, 317.12
7932, 7910, 8105, 8033, 319.8
8270, 8245, 8424, 8387, 333.26
8476, 8458, 8665, 8551, 341.5
8104, 8073, 8231, 8200, 326.08
8051, 8109, 8169, 8206, 325.35
8222, 8199, 8340, 8385, 331.46
7760, 7735, 7862, 7922, 312.79
8349, 8332, 8461, 8533, 336.75
8079, 8101, 8115, 8185, 324.8
7941, 7976, 7960, 8018, 318.95
8079, 8146, 8104, 8169, 324.98
8592, 8717, 8629, 8702, 346.40000000000003
8090, 8212, 8161, 8203, 326.66
7922, 8026, 7951, 8004, 319.03000000000003
7769, 7821, 7816, 7776, 311.82
7730, 7801, 7816, 7726, 310.73
8139, 8201, 8213, 8095, 326.48
7873, 7959, 7944, 7899, 316.75
7838, 7849, 7881, 7745, 313.13
7906, 7906, 7914, 7794, 315.2
7734, 7725, 7755, 7653, 308.67
8140, 8090, 8123, 7990, 323.43
7958, 7847, 7835, 7764, 314.04
8598, 8520, 8503, 8378, 339.99
8609, 8501, 8446, 8347, 339.03000000000003
8437, 8325, 8281, 8247, 332.90000000000003
9089, 9022, 8984, 8959, 360.54
9585, 9481, 9427, 9388, 378.81
9259, 9053, 9095, 9010, 364.17
9490, 9280, 9336, 9258, 373.64
9391, 9181, 9229, 9198, 369.99
9378, 9232, 9282, 9241, 371.33
9318, 9167, 9183, 9192, 368.6
9179, 9070, 9034, 9030, 363.13
9278, 9139, 9121, 9098, 366.36
8799, 8657, 8665, 8641, 347.62
8637, 8503, 8520, 8509, 341.69
8572, 8485, 8467, 8527, 340.51
8567, 8501, 8502, 8490, 340.6
8446, 8426, 8443, 8361, 336.76
7796, 7808, 7862, 7788, 312.54
7998, 7963, 8057, 8007, 320.25
8342, 8333, 8452, 8354, 334.81
7981, 7966, 8076, 8028, 320.51
8251, 8214, 8260, 8214, 329.39
8277, 8264, 8277, 8227, 330.45
8745, 8760, 8753, 8728, 349.86
8933, 8923, 8885, 8876, 356.17
9278, 9290, 9233, 9198, 369.99
8924, 8952, 8886, 8784, 355.46
8919, 8908, 8838, 8767, 354.32
8919, 8993, 8879, 8800, 355.91
9169, 9271, 9171, 9089, 367.0
9886, 10013, 9871, 9814, 395.84000000000003
10450, 10597, 10495, 10479, 420.21000000000004
10393, 10508, 10364, 10420, 416.85
10371, 10504, 10373, 10409, 416.57
10299, 10424, 10300, 10321, 413.44
10429, 10536, 10416, 10414, 417.95
10468, 10678, 10466, 10520, 421.32
10332, 10471, 10296, 10351, 414.5
10960, 11135, 10924, 10992, 440.11
10465, 10600, 10425, 10548, 420.38
10993, 11143, 10947, 11034, 441.17
11000, 11210, 10903, 10973, 440.86
10593, 10796, 10573, 10578, 425.40000000000003
11235, 11444, 11226, 11262, 451.67
10614, 10838, 10557, 10583, 425.92
10342, 10512, 10252, 10312, 414.18
10593, 10731, 10520, 10533, 423.77
11314, 11420, 11202, 11204, 451.40000000000003
11096, 11235, 11031, 11061, 444.23
10728, 10889, 10716, 10695, 430.28000000000003
11506, 11729, 11473, 11505, 462.13
10908, 11161, 10847, 10934, 438.5
10401, 10623, 10343, 10457, 418.24
10835, 11062, 10817, 10909, 436.23
10979, 11238, 11070, 11095, 443.82
11521, 11764, 11634, 11588, 465.07
11918, 12164, 12040, 11987, 481.09000000000003
11100, 11324, 11176, 11107, 447.07
11516, 11743, 11585, 11534, 463.78000000000003
11217, 11518, 11298, 11319, 453.52
11112, 11375, 11090, 11152, 447.29
11022, 11256, 10996, 11042, 443.16
11045, 11260, 11032, 11031, 443.68
11185, 11370, 11154, 11135, 448.44
10903, 11109, 10894, 10933, 438.39
11061, 11229, 11052, 11084, 444.26
10665, 10761, 10554, 10614, 425.94
10928, 10978, 10834, 10863, 436.03000000000003
10738, 10785, 10712, 10747, 429.82
11323, 11285, 11277, 11316, 452.01
11184, 11170, 11158, 11219, 447.31
12005, 12031, 11978, 12014, 480.28000000000003
12626, 12709, 12595, 12651, 505.81
13333, 13452, 13288, 13354, 534.27
14048, 14240, 14064, 14005, 563.57
13457, 13694, 13512, 13457, 541.2
13666, 13936, 13741, 13647, 549.9
12897, 13209, 13077, 12903, 520.86
13438, 13707, 13550, 13402, 540.97
12817, 13194, 12931, 12765, 517.07
12930, 13398, 13085, 12968, 523.8100000000001
13989, 14505, 14204, 14054, 567.52
13234, 13643, 13315, 13358, 535.5
12818, 13195, 12814, 12838, 516.65
12981, 13397, 13075, 13007, 524.6
12336, 12755, 12431, 12390, 499.12
12581, 12999, 12700, 12686, 509.66
12900, 13341, 12982, 13081, 523.04
12510, 12964, 12608, 12747, 508.29
12746, 13182, 12861, 12887, 516.76
13320, 13719, 13438, 13428, 539.05
13604, 13982, 13661, 13652, 548.99
13790, 14184, 13869, 13826, 556.69
14613, 15033, 14739, 14641, 590.26
14882, 15273, 15007, 14962, 601.24
14843, 15168, 15009, 15002, 600.22
15273, 15519, 15369, 15331, 614.92
14753, 14941, 14846, 14743, 592.83
14134, 14333, 14280, 14161, 569.08
14480, 14618, 14607, 14467, 581.72
14091, 14127, 14142, 14088, 564.48
13353, 13386, 13522, 13403, 536.64
14239, 14308, 14468, 14241, 572.5600000000001
13475, 13551, 13596, 13450, 540.72
14050, 14111, 14166, 13996, 563.23
14264, 14268, 14369, 14110, 570.11
13615, 13520, 13614, 13403, 541.52
13845, 13915, 13896, 13810, 554.66
13846, 13835, 13839, 13801, 553.21
13314, 13364, 13364, 13269, 533.11
12399, 12392, 12391, 12304, 494.86
11626, 11656, 11654, 11622, 465.58
11692, 11688, 11690, 11756, 468.26
11330, 11312, 11387, 11420, 454.49
10703, 10774, 10846, 10842, 431.65000000000003
10846, 10861, 11005, 11023, 437.35
10650, 10668, 10689, 10704, 427.11
10962, 11027, 10928, 10925, 438.42
10660, 10776, 10693, 10634, 427.63
10614, 10789, 10631, 10647, 426.81
10459, 10630, 10462, 10517, 420.68
10771, 10889, 10796, 10862, 433.18
10701, 10825, 10680, 10744, 429.5
10451, 10605, 10504, 10472, 420.32
10981, 11140, 11106, 11043, 442.7
10683, 10780, 10825, 10745, 430.33
10648, 10709, 10783, 10713, 428.53000000000003
10571, 10650, 10737, 10629, 425.87
10520, 10493, 10654, 10595, 422.62
10723, 10692, 10909, 10927, 432.51
10638, 10613, 10802, 10812, 428.65000000000003
10785, 10770, 10824, 10904, 432.83
10189, 10232, 10294, 10348, 410.63
10070, 10102, 10136, 10170, 404.78000000000003
9832, 9866, 9939, 9975, 396.12
9507, 9554, 9650, 9611, 383.22
9573, 9621, 9700, 9670, 385.64
9813, 9881, 9956, 9902, 395.52
9390, 9518, 9566, 9481, 379.55
9378, 9460, 9452, 9468, 377.58
9608, 9640, 9707, 9687, 386.42
9333, 9398, 9488, 9442, 376.61
8988, 9093, 9183, 9094, 363.58
9758, 9854, 9873, 9876, 393.61
9223, 9317, 9340, 9305, 371.85
9825, 9943, 9929, 9907, 396.04
9340, 9371, 9422, 9394, 375.27
9406, 9430, 9530, 9484, 378.5
9100, 9134, 9297, 9182, 367.13
9301, 9317, 9476, 9350, 374.44
9020, 8997, 9165, 9031, 362.13
8435, 8441, 8562, 8441, 338.79
8824, 8859, 8985, 8817, 354.85
8899, 8903, 9097, 8956, 358.55
9675, 9679, 9836, 9787, 389.77
9190, 9189, 9291, 9327, 369.97
9104, 9054, 9219, 9195, 365.72
9194, 9116, 9250, 9273, 368.33
9334, 9263, 9430, 9443, 374.7
8911, 8731, 8928, 8919, 354.89
9061, 8913, 9091, 9079, 361.44
8656, 8529, 8700, 8627, 345.12
8646, 8527, 8735, 8670, 345.78000000000003
8958, 8878, 9078, 9025, 359.39
8544, 8486, 8680, 8621, 343.31
8689, 8693, 8836, 8827, 350.45
9310, 9374, 9444, 9500, 376.28000000000003
8887, 8944, 9004, 9127, 359.62
8959, 8969, 9122, 9156, 362.06
9318, 9341, 9483, 9559, 377.01
9218, 9305, 9363, 9509, 373.95
9795, 9924, 9942, 10084, 397.45
10347, 10411, 10459, 10612, 418.29
10239, 10252, 10325, 10431, 412.47
10603, 10608, 10683, 10829, 427.23
10956, 10954, 10982, 11145, 440.37
11058, 11067, 11065, 11180, 443.7
10428, 10431, 10394, 10597, 418.5
10294, 10256, 10196, 10465, 412.11
11195, 11132, 11083, 11320, 447.3
10673, 10673, 10701, 10894, 429.41
11003, 10973, 11024, 11174, 441.74
10936, 10928, 11005, 11054, 439.23
10778, 10844, 10875, 10954, 434.51
11633, 11808, 11820, 11841, 471.02
11951, 12179, 12243, 12195, 485.68
11860, 12073, 12110, 12102, 481.45
11919, 12037, 12090, 12095, 481.41
11504, 11688, 11674, 11749, 466.15000000000003
11206, 11376, 11391, 11488, 454.61
11576, 11751, 11738, 11823, 468.88
12390, 12483, 12444, 12624, 499.41
12426, 12554, 12477, 12664, 501.21000000000004
11817, 11934, 11931, 12107, 477.89
12639, 12655, 12735, 12887, 509.16
13444, 13428, 13524, 13641, 540.37
14180, 14287, 14237, 14485, 571.89
13870, 14023, 14021, 14224, 561.38
14030, 14268, 14206, 14380, 568.84
14807, 15054, 15010, 15165, 600.36
15494, 15795, 15659, 15879, 628.27
14667, 14973, 14774, 15020, 594.34
15520, 15775, 15614, 15857, 627.66
15225, 15507, 15334, 15554, 616.2
14589, 14798, 14593, 14868, 588.48
15594, 15857, 15636, 15937, 630.24
15345, 15625, 15435, 15638, 620.4300000000001
14397, 14673, 14519, 14651, 582.4
13817, 14113, 13978, 14052, 559.6
14710, 15089, 14939, 15000, 597.38
15364, 15800, 15548, 15616, 623.28
15215, 15630, 15284, 15382, 615.11
14647, 15014, 14661, 14808, 591.3000000000001
15530, 15839, 15537, 15658, 625.64
15418, 15638, 15400, 15548, 620.04
16476, 16617, 16483, 16515, 660.91
15715, 15898, 15771, 15734, 631.1800000000001
15752, 15866, 15787, 15713, 631.1800000000001
15578, 15753, 15616, 15661, 626.08
16124, 16335, 16088, 16188, 647.35
15946, 16134, 15944, 15991, 640.15
15474, 15710, 15490, 15553, 622.27
16267, 16552, 16391, 16359, 655.69
16358, 16540, 16374, 16431, 657.03
15595, 15714, 15641, 15616, 625.66
15019, 15084, 14991, 15022, 601.16
14149, 14208, 14128, 14127, 566.12
14622, 14628, 14589, 14618, 584.57
15503, 15440, 15549, 15493, 619.85
15452, 15370, 15431, 15351, 616.04
15682, 15692, 15686, 15590, 626.5
17073, 17079, 17038, 16894, 680.84
18089, 18108, 18110, 17989, 722.96
19006, 18974, 19054, 18830, 758.64
18664, 18697, 18741, 18560, 746.62
17777, 17972, 17949, 17788, 714.86
18365, 18591, 18478, 18377, 738.11
18231, 18436, 18340, 18261, 732.6800000000001
17370, 17627, 17538, 17451, 699.86
16301, 16601, 16567, 16362, 658.3100000000001
16637, 16915, 16926, 16783, 672.61
16869, 17030, 16958, 16947, 678.04
17586, 17777, 17628, 17576, 705.67
18025, 18279, 18082, 18068, 724.54
18425, 18638, 18403, 18334, 738.0
19112, 19389, 19161, 19115, 767.77
19902, 20126, 19850, 19843, 797.21
19347, 19577, 19328, 19425, 776.77
18910, 19207, 18918, 19034, 760.69
17553, 17846, 17641, 17680, 707.2
17176, 17435, 17158, 17223, 689.92
17219, 17459, 17235, 17231, 691.44
18408, 18583, 18410, 18390, 737.91
19020, 19221, 19048, 19031, 763.2
19227, 19359, 19194, 19216, 769.96
20274, 20291, 20238, 20181, 809.84
20478, 20424, 20404, 20366, 816.72
20139, 20009, 19972, 20072, 801.9200000000001
20767, 20523, 20540, 20618, 824.48
21575, 21298, 21368, 21424, 856.65
22841, 22514, 22637, 22676, 906.6800000000001
22693, 22325, 22447, 22564, 900.29
24214, 23870, 23944, 24190, 962.1800000000001
25240, 24958, 25052, 25320, 1005.7
25579, 25275, 25408, 25696, 1019.58
25376, 25095, 25188, 25417, 1010.76
25739, 25439, 25536, 25799, 1025.13
25937, 25681, 25723, 26063, 1034.04
26629, 26410, 26417, 26826, 1062.82
25067, 24863, 24798, 25227, 999.5500000000001
23443, 23342, 23264, 23618, 936.6700000000001
22827, 22597, 22604, 22900, 909.28
21898, 21707, 21756, 21997, 873.58
22604, 22374, 22365, 22624, 899.6700000000001
22908, 22562, 22654, 22934, 910.58
24827, 24606, 24573, 24923, 989.2900000000001
25196, 24980, 24986, 25264, 1004.26
25280, 25085, 25019, 25420, 1008.0400000000001
25971, 25802, 25685, 26139, 1035.97
26851, 26693, 26584, 27076, 1072.04
29158, 28885, 28768, 29248, 1160.59
31006, 30878, 30580, 31171, 1236.3500000000001
29703, 29502, 29335, 29764, 1183.04
27834, 27681, 27523, 27917, 1109.55
28343, 28289, 28018, 28406, 1130.56
29256, 29068, 28893, 29373, 1165.9
31140, 30813, 30687, 31146, 1237.8600000000001
29527, 29181, 29121, 29487, 1173.16
30896, 30643, 30516, 30853, 1229.08
31066, 30731, 30628, 30968, 1233.93
30902, 30688, 30583, 30909, 1230.82
31730, 31565, 31427, 31759, 1264.81
32111, 31871, 31758, 32153, 1278.93
33162, 33010, 32792, 33315, 1322.79
34418, 34296, 34023, 34625, 1373.6200000000001
36167, 36123, 35972, 36504, 1447.66
37288, 37404, 37165, 37693, 1495.5
38758, 38787, 38548, 39068, 1551.6100000000001
39645, 39893, 39596, 40102, 1592.3600000000001
37353, 37624, 37318, 37828, 1501.23
37476, 37881, 37527, 37993, 1508.77
36034, 36486, 36177, 36653, 1453.5
36819, 37290, 37022, 37447, 1485.78
36451, 36799, 36470, 36971, 1466.91
36765, 37130, 36743, 37271, 1479.09
37882, 38283, 37953, 38524, 1526.42
39074, 39480, 39235, 39811, 1576.0
38531, 38994, 38767, 39402, 1556.94
38242, 38681, 38514, 39040, 1544.77
38364, 38738, 38687, 39178, 1549.67
37394, 37489, 37533, 38186, 1506.02
38965, 39104, 39194, 39778, 1570.41
40393, 40536, 40657, 41237, 1628.23
40375, 40597, 40634, 41204, 1628.1000000000001
40876, 41113, 41120, 41655, 1647.64
42440, 42778, 42624, 43182, 1710.24
40787, 40982, 40781, 41194, 1637.44
44500, 44769, 44587, 45026, 1788.82
46606, 46882, 46655, 47144, 1872.8700000000001
50279, 50440, 50273, 50831, 2018.23
47693, 47889, 47678, 48052, 1913.1200000000001
48568, 48788, 48585, 48922, 1948.63
48793, 48934, 48886, 49083, 1956.96
50999, 51246, 51089, 51200, 2045.3400000000001
48675, 48907, 48774, 48811, 1951.67
48838, 49158, 49163, 49050, 1962.0900000000001
45475, 45734, 45755, 45731, 1826.95
44500, 44829, 44821, 44746, 1788.96
45946, 46264, 46298, 46232, 1847.4
45320, 45513, 45615, 45457, 1819.05
43836, 43942, 44049, 43786, 1756.13
43168, 43132, 43414, 43113, 1728.27
41799, 41862, 42115, 41797, 1675.73
43856, 43775, 44030, 43784, 1754.45
44576, 44296, 44730, 44481, 1780.83
45462, 45154, 45627, 45403, 1816.46
46772, 46611, 47128, 46947, 1874.58
43752, 43615, 44014, 43829, 1752.1000000000001
42926, 42958, 43404, 43123, 1724.1100000000001
45560, 45644, 45976, 45812, 1829.92
45352, 45462, 45796, 45723, 1823.33
44083, 44128, 44493, 44406, 1771.1000000000001
47264, 47468, 47768, 47744, 1902.44
49034, 49289, 49297, 49352, 1969.72
51343, 51619, 51576, 51676, 2062.14
51482, 51671, 51715, 51777, 2066.45
51307, 51179, 51380, 51390, 2052.56
54377, 54180, 54326, 54361, 2172.44
55453, 55227, 55427, 55520, 2216.27
56881, 56740, 56949, 57105, 2276.75
57486, 57264, 57497, 57717, 2299.64
57260, 56961, 57210, 57397, 2288.28
59836, 59634, 60050, 60022, 2395.42
61790, 61438, 61843, 62115, 2471.86
64851, 64509, 64995, 65131, 2594.86
64906, 64554, 65085, 65208, 2597.53
66871, 66551, 66875, 67175, 2674.7200000000003
67468, 67164, 67759, 67778, 2701.69
70788, 70277, 70893, 70910, 2828.68
69780, 69227, 69687, 69947, 2786.41
70394, 69816, 70191, 70596, 2809.9700000000003
72840, 72199, 72625, 72898, 2905.62
72549, 71966, 72246, 72539, 2893.0
75050, 74390, 74680, 74862, 2989.82
71824, 71335, 71586, 71737, 2864.82
67737, 67328, 67384, 67485, 2699.34
68592, 68015, 68158, 68265, 2730.3
66395, 65789, 65916, 66036, 2641.36
65575, 64845, 65101, 65211, 2607.32
67803, 67308, 67436, 67506, 2700.53
68302, 67618, 67992, 68079, 2719.91
70794, 70142, 70539, 70798, 2822.73
74808, 74136, 74566, 74883, 2983.93
76265, 75694, 76173, 76501, 3046.33
77093, 76625, 77097, 77570, 3083.85
78751, 78285, 78503, 79086, 3146.25
80327, 79947, 80183, 80593, 3210.5
83108, 82844, 83294, 83768, 3330.14
89162, 88938, 89343, 89793, 3572.36
89091, 88917, 89470, 89654, 3571.32
97470, 97120, 97801, 98180, 3905.71
95363, 94757, 95741, 95906, 3817.67
99146, 98470, 99500, 99664, 3967.8
99943, 99159, 100286, 100275, 3996.63
101018, 100101, 101285, 101178, 4035.82
97133, 96300, 97479, 97474, 3883.86
100200, 99256, 100616, 100580, 4006.52
98122, 97202, 98511, 98382, 3922.17
100071, 99263, 100514, 100415, 4002.63
95390, 94512, 95772, 95679, 3813.53
88888, 87972, 89012, 89073, 3549.4500000000003
89968, 89054, 90092, 90233, 3593.4700000000003
93807, 92712, 93806, 93947, 3742.7200000000003
86512, 85648, 86422, 86757, 3453.39
86993, 86256, 86971, 87390, 3476.1
87361, 86750, 87384, 87762, 3492.57
86078, 85649, 86059, 86496, 3442.82
90347, 90182, 90410, 90774, 3617.13
91600, 91509, 91739, 91899, 3667.4700000000003
98095, 97897, 98067, 98323, 3923.82
99377, 99169, 99369, 99596, 3975.11
93248, 93203, 93336, 93364, 3731.51
93330, 93275, 93336, 93365, 3733.06
89869, 89720, 89834, 89994, 3594.17
89886, 89764, 89751, 89917, 3593.1800000000003
86636, 86617, 86371, 86667, 3462.91
86498, 86622, 86135, 86603, 3458.58
84177, 84176, 83913, 84208, 3364.7400000000002
85505, 85588, 85419, 85643, 3421.55
84799, 84606, 84563, 84664, 3386.32
86422, 86171, 86406, 86531, 3455.3
87239, 86892, 87141, 87232, 3485.04
86684, 86499, 86658, 86871, 3467.12
89797, 89730, 89782, 89887, 3591.96
93753, 93691, 93802, 93740, 3749.86
94298, 94363, 94478, 94393, 3775.32
95169, 95144, 95514, 95273, 3811.0
91926, 91744, 92302, 91974, 3679.46
95216, 95137, 95573, 95236, 3811.62
98945, 98806, 99551, 98986, 3962.88
100668, 100446, 101050, 100600, 4027.64
95638, 95498, 95846, 95654, 3826.36
101096, 100880, 101331, 101072, 4043.79
101869, 101502, 101929, 101800, 4071.0
98948, 98737, 98960, 98862, 3955.07
100859, 100551, 100800, 100508, 4027.1800000000003
99001, 98667, 99032, 98795, 3954.9500000000003
102850, 102462, 102802, 102557, 4106.71
109527, 109367, 109644, 109231, 4377.6900000000005
108023, 107928, 108327, 107741, 4320.1900000000005
107707, 107713, 107908, 107427, 4307.55
113374, 113255, 113485, 112994, 4531.08
115298, 115173, 115389, 114885, 4607.45
115309, 115182, 115333, 114752, 4605.76
115736, 115778, 115934, 115358, 4628.06
112456, 112441, 112848, 112197, 4499.42
114772, 114633, 115373, 114658, 4594.36
111487, 111624, 112051, 111726, 4468.88
115027, 115129, 115637, 115066, 4608.59
115175, 115341, 116363, 115389, 4622.68
112630, 112918, 113930, 112683, 4521.61
115501, 115575, 116567, 115491, 4631.34
116973, 117067, 117871, 116927, 4688.38
111640, 111544, 112464, 111608, 4472.56
111914, 111544, 112413, 111592, 4474.63
109901, 109565, 110226, 109591, 4392.83
112846, 112411, 112916, 112433, 4506.06
106016, 105618, 105933, 105622, 4231.89
106957, 106478, 107029, 106561, 4270.25
111946, 111651, 112230, 111739, 4475.66
111306, 110915, 111734, 111063, 4450.18
115902, 115533, 116341, 115786, 4635.62
115858, 115481, 116170, 115771, 4632.8
116414, 116017, 116637, 116287, 4653.55
